0.3064544,0.2519478,0.2117566,0.1189467,0.1469334,1
0.2833455,0.3223336,0.1571929,0.1211566,0.1526385,1
0.2539881,0.3847274,0.1377115,0.1168746,0.1369146,1
0.2622108,0.3416818,0.1783332,0.1263698,0.1427753,1
0.2423601,0.2775273,0.2165099,0.1344766,0.1553121,1
0.2999086,0.2390194,0.2676684,0.09383877,0.1347209,1
0.2957931,0.1649192,0.3510857,0.09477624,0.1085527,1
0.1763566,0.266846,0.4007476,0.09901546,0.06726031,1
0.1874538,0.4469852,0.2401827,0.09492458,0.06414612,1
0.1981933,0.453849,0.1827708,0.1060646,0.07441898,1
0.2578388,0.4350388,0.1541976,0.1167544,0.07684909,1
0.2224109,0.532024,0.1769705,0.08042309,0.05531275,1
0.2208109,0.4373452,0.2339664,0.09885184,0.05827602,1
0.2335397,0.4523042,0.2554947,0.09476653,0.05283123,1
0.2413342,0.372773,0.3373631,0.06955013,0.05249184,1
0.2604029,0.3261286,0.4050958,0.07139102,0.04345398,1
0.2489115,0.3115591,0.4700143,0.0664473,0.04461268,1
0.2466493,0.3231814,0.4754623,0.05892739,0.04153594,1
0.2644442,0.3121965,0.5096909,0.05333795,0.04163988,1
0.2737782,0.3433512,0.4822077,0.05753753,0.03940292,1
0.2428487,0.1421044,0.5566766,0.07087541,0.04683329,1
0.2234888,0.1563061,0.542239,0.07265094,0.04740588,1
0.1996861,0.1730068,0.5405279,0.07420018,0.0489184,1
0.205371,0.2385787,0.4107163,0.08567527,0.07394896,1
0.2871033,0.1489477,0.4140024,0.1015705,0.06147528,1
0.3935056,0.1316873,0.3810878,0.09666352,0.06716033,1
0.2691771,0.1804076,0.4206367,0.1061768,0.07611106,1
0.2309013,0.2902912,0.3959724,0.0717508,0.06380764,1
0.2632951,0.2506946,0.4470509,0.06379548,0.05859666,1
0.2122522,0.2816417,0.4645362,0.07337365,0.06242623,1
0.141661,0.2796251,0.4712619,0.08839545,0.07070471,1
0.2112883,0.2285228,0.4801143,0.08064459,0.06775069,1
0.2416907,0.2514012,0.4369324,0.06576936,0.05895578,1
