0.164719,0.1775972,0.5255834,0.09973316,0.1200016,0
0.1446479,0.260958,0.4796424,0.09259079,0.0994002,0
0.1559257,0.3021227,0.4400492,0.07550694,0.080902,0
0.2355127,0.2366303,0.4191987,0.06722263,0.07217778,0
0.2284605,0.2240077,0.4039021,0.09788074,0.07658844,0
0.1647757,0.1369137,0.5485772,0.0537478,0.1136038,0
0.1704078,0.1131677,0.5758327,0.06309529,0.09736796,0
0.1715629,0.1145753,0.5714057,0.07281935,0.09512809,0
0.1910002,0.09483904,0.5685375,0.0737775,0.08745839,0
0.1163582,0.1908018,0.5567549,0.08248018,0.09440999,0
0.1426281,0.1332725,0.5904933,0.08025007,0.09765381,0
0.1664845,0.1185117,0.5967342,0.06709195,0.09407219,0
0.134583,0.1149784,0.6045812,0.07401045,0.09571786,0
0.1803535,0.140362,0.5598581,0.06913276,0.1018011,0
0.1924562,0.2263858,0.4234065,0.07412133,0.1034,0
0.2359118,0.2228829,0.3907665,0.07263295,0.1012607,0
0.2802971,0.2011186,0.3739535,0.05933975,0.1011765,0
0.2902229,0.1531562,0.4164097,0.05805464,0.09331118,0
0.3077821,0.1952589,0.3778836,0.05132965,0.09137582,0
0.2868436,0.2474473,0.3334448,0.06294958,0.09207591,0
0.282325,0.2762713,0.3004077,0.06892301,0.08836137,0
0.2844834,0.2350712,0.3206931,0.08579396,0.08965038,0
0.2992564,0.2968535,0.2973835,0.07498623,0.08207732,0
0.2492788,0.3073219,0.3024961,0.0778201,0.09345113,0
0.2470223,0.3036485,0.3110875,0.0775668,0.08833257,0
0.1100323,0.3465196,0.361027,0.1014188,0.1017403,0
0.1525543,0.3200252,0.3504189,0.1004983,0.09140068,0
0.2126998,0.2257525,0.3447644,0.1406426,0.1055374,0
0.2891587,0.1935104,0.3708979,0.1108224,0.1066886,0
0.2231561,0.1858134,0.3989976,0.1113612,0.09805562,0
0.2468966,0.1564238,0.4666179,0.0814505,0.08528486,0
0.2176581,0.1370861,0.4901069,0.08824637,0.09467476,0
0.2260194,0.1329714,0.4727855,0.09210967,0.09551837,0
0.2218698,0.137265,0.4961727,0.07970092,0.08565135,0
0.2210997,0.1514451,0.4907621,0.07076876,0.09040073,0
0.2865185,0.08829042,0.4772112,0.07853543,0.08945277,0
0.2503328,0.1152489,0.4765061,0.09311989,0.100302,0
0.2485671,0.1052491,0.4618937,0.1098936,0.1018898,0
0.2180484,0.1381036,0.460273,0.104724,0.09361627,0
0.1850547,0.1360055,0.5018749,0.09904634,0.08870814,0
0.222326,0.2172979,0.3857931,0.1115806,0.0837299,0
0.2210467,0.2397359,0.374949,0.09838165,0.08715992,0
0.136348,0.3241766,0.390876,0.09081671,0.07497311,0
0.162019,0.3303664,0.3790491,0.08161223,0.06411885,0
0.1783492,0.224989,0.4485628,0.08271057,0.0698215,0
0.1613053,0.2577219,0.4471542,0.07716203,0.0730323,0
0.1743604,0.2704436,0.4037254,0.07899489,0.08052127,0
0.1500397,0.2922292,0.3801522,0.1072118,0.08034708,0
0.2868365,0.2191757,0.3748538,0.1005123,0.08870008,0
0.3362192,0.2666343,0.3046202,0.07978132,0.1001842,0
0.2098566,0.3459974,0.2865213,0.09231769,0.1172987,0
0.3250304,0.3198362,0.2448074,0.1187688,0.09548739,0
0.3177294,0.3996918,0.1895227,0.1120139,0.09039703,0
0.42138,0.2643673,0.1821246,0.09718053,0.09188537,0
0.401899,0.2761106,0.241321,0.08780424,0.1075557,0
0.4293074,0.1857632,0.2374258,0.1006548,0.09501713,0
0.4253698,0.2044811,0.2545192,0.09346688,0.08186597,0
0.4027264,0.1295618,0.3124449,0.08661257,0.08782398,0
0.3937611,0.1580337,0.2997481,0.08738238,0.08010258,0
0.3749052,0.131348,0.3491583,0.08351372,0.07786651,0
0.1715226,0.1689028,0.4385953,0.1213675,0.1093389,0
0.1632675,0.1885623,0.4470621,0.1303681,0.1182096,0
0.2571996,0.09182099,0.4277495,0.1367245,0.1002191,0
0.1756283,0.2812899,0.3901977,0.1299492,0.09217717,0
0.135343,0.2210697,0.5178701,0.07938513,0.07801031,0
0.1346575,0.2301586,0.516835,0.086289,0.0778062,0
0.1338671,0.2220937,0.5186043,0.08004383,0.07941034,0
0.147477,0.2630534,0.4935104,0.07658027,0.07542741,0
0.1017992,0.2799385,0.4455718,0.1208434,0.0801395,0
0.300524,0.5250484,0.1384395,0.07985957,0.09486084,0
0.3182726,0.5236061,0.1601003,0.09359618,0.09343409,0
0.3231474,0.4613218,0.2251571,0.07777468,0.09675026,0
0.3156244,0.3665268,0.2628009,0.1056103,0.09792224,0
0.3015675,0.3736523,0.2631601,0.105306,0.1004128,0
0.3165974,0.3758656,0.2459092,0.1177369,0.08629653,0
0.3152279,0.2945149,0.2801125,0.1352246,0.0831999,0
0.2060052,0.2899023,0.3202976,0.1432662,0.08740356,0
0.2084197,0.3359717,0.2660746,0.1460305,0.100335,0
0.1673105,0.3385097,0.2994869,0.1373346,0.1109711,0
0.1393716,0.2894548,0.3477187,0.1413974,0.1165436,0
0.1963125,0.2228961,0.3675884,0.1200046,0.1144399,0
0.161711,0.164694,0.4777086,0.105694,0.1036207,0
0.1742367,0.1413198,0.5177923,0.06781125,0.106498,0
0.2001547,0.150782,0.4458523,0.1069634,0.1231086,0
0.1809498,0.225577,0.4466924,0.05614129,0.1373523,0
0.1677846,0.2354516,0.4222538,0.06961951,0.1471021,0
0.1375216,0.2095364,0.4534481,0.07608383,0.1397374,0
0.1619524,0.2193092,0.4481668,0.06220402,0.1294716,0
0.1772034,0.2246608,0.4164251,0.07043426,0.1305304,0
0.1561969,0.2534558,0.4193526,0.08507718,0.120426,0
0.266063,0.2407347,0.3788932,0.07193069,0.1072428,0
0.342286,0.3229426,0.2535583,0.08054911,0.09983539,0
0.2956987,0.3637588,0.2533444,0.0833037,0.1016353,0
0.265772,0.3558171,0.2920444,0.08083547,0.08988562,0
0.2450534,0.3230746,0.3397287,0.07231024,0.07893181,0
0.2593653,0.3176776,0.3417813,0.07474222,0.07721551,0
0.3107068,0.4084894,0.2748761,0.08212337,0.07454509,0
0.2490035,0.4833912,0.2559344,0.05760734,0.06803297,0
0.253998,0.4461374,0.2651247,0.06641868,0.06400573,0
0.2654091,0.3668095,0.3174808,0.06641965,0.06767255,0
0.1610914,0.2699414,0.4199085,0.0827442,0.09207851,0
0.6358678,0.1800483,0.1403558,0.03769795,0.04658059,0
0.660224,0.1449673,0.1743032,0.0311351,0.03189446,0
0.6239382,0.1158099,0.2118896,0.03096934,0.03439828,0
0.5959578,0.1234364,0.2429383,0.03097199,0.03369017,0
0.6395518,0.1398339,0.2067898,0.03359319,0.03241828,0
0.5834827,0.1281118,0.2339882,0.04431007,0.04121333,0
0.5631534,0.1822206,0.2599829,0.0478446,0.04252348,0
0.5523311,0.125077,0.2844888,0.0517821,0.04259983,0
0.5688106,0.1130883,0.298253,0.04912204,0.04311105,0
0.2052162,0.3627554,0.4664368,0.07151132,0.06706503,0
0.2854291,0.3925147,0.4084398,0.06809233,0.06289645,0
0.2251491,0.2662336,0.5203696,0.07602219,0.08086469,0
0.2294502,0.2563988,0.5045234,0.0656753,0.07475877,0
0.2500395,0.2314809,0.5206764,0.07087994,0.07891759,0
0.2112513,0.2415459,0.52777,0.05556773,0.0826639,0
0.2686564,0.2935469,0.4119659,0.09471039,0.08462062,0
0.2303024,0.2772245,0.4109497,0.07119811,0.08576059,0
0.2859697,0.2641651,0.4157383,0.07589975,0.08176427,0
0.2077358,0.1150497,0.5186273,0.09907943,0.0706947,0
0.2156187,0.1373649,0.5343436,0.07421944,0.06425416,0
0.2249546,0.1260926,0.5385205,0.06780285,0.05689152,0
0.2420852,0.1438425,0.505042,0.08111886,0.09900393,0
0.2719848,0.1566967,0.4818375,0.08189771,0.09113058,0
0.1973961,0.1260586,0.5261604,0.09837949,0.0897859,0
0.2001991,0.1242747,0.5425171,0.0908407,0.07717658,0
0.1891984,0.1360138,0.5497915,0.1001475,0.06798938,0
0.2707129,0.2458964,0.423346,0.08854204,0.06231092,0
0.2741089,0.2509473,0.4349334,0.0806699,0.06587552,0
0.4979502,0.2883324,0.1655979,0.08730058,0.03958774,0
0.5104822,0.2184689,0.210652,0.0827166,0.03678141,0
0.4718063,0.2437697,0.2163213,0.1043554,0.05717352,0
0.3899444,0.3311914,0.2157104,0.08297687,0.05361993,0
0.3876956,0.2901374,0.2411927,0.07510566,0.05104336,0
0.382022,0.276064,0.2554661,0.07083589,0.05204643,0
0.3720388,0.2653159,0.2801372,0.07094266,0.04998733,0
0.3433722,0.2458523,0.3103707,0.08131005,0.05234111,0
0.3201256,0.2275205,0.3322656,0.08633927,0.05188565,0
0.3675204,0.2618977,0.3109792,0.07246251,0.04644492,0
0.3834412,0.1670209,0.3486852,0.08066169,0.0486928,0
0.3658375,0.1324669,0.4045831,0.08019464,0.04669651,0
0.3526033,0.1463147,0.442647,0.06898927,0.04412855,0
0.2891076,0.1588377,0.4632275,0.07983726,0.04633088,0
0.3075869,0.1292898,0.4438391,0.09663208,0.04816909,0
